"Country","Year","Daily Cigarettes","Total Smokers","Total Female Smokers","Total Male Smokers","Population","Continent"
"United Arab Emirates",1993,14.3,290264,2650,287613,2173135,"Asia"
"United Arab Emirates",1994,14.3,309678,2791,306887,2294377,"Asia"
"United Arab Emirates",1995,14.3,328643,2940,325703,2415099,"Asia"
"United Arab Emirates",1996,14.6,342095,3235,338860,2539121,"Asia"
"United Arab Emirates",1997,15.2,349253,3766,345487,2671361,"Asia"
"United Arab Emirates",1998,15.8,354595,4451,350144,2813214,"Asia"
"United Arab Emirates",1999,16.6,358930,5302,353629,2966029,"Asia"
"United Arab Emirates",2000,17.299999,363027,6321,356706,3134067,"Asia"
"United Arab Emirates",2001,17.9,365445,7478,357967,3302722,"Asia"
"United Arab Emirates",2002,18.5,368571,8747,359825,3478769,"Asia"
"United Arab Emirates",2003,18.9,381618,10260,371359,3711931,"Asia"
"United Arab Emirates",2004,18.9,421401,11885,409516,4068577,"Asia"
"United Arab Emirates",2005,18.700001,489986,14131,475854,4588222,"Asia"
"United Arab Emirates",2006,18.5,592604,17040,575564,5300172,"Asia"
"United Arab Emirates",2007,18.299999,724334,20534,703800,6168846,"Asia"
"United Arab Emirates",2008,18.1,869488,24348,845140,7089486,"Asia"
"United Arab Emirates",2009,18,1005570,28119,977451,7917368,"Asia"
"United Arab Emirates",2010,17.9,1116140,31561,1084579,8549998,"Asia"
"United Arab Emirates",2011,17.700001,1195008,33928,1161080,8946778,"Asia"
"United Arab Emirates",2012,17.6,1244846,35937,1208909,9141598,"Asia"
"United Kingdom",1980,17.200001,16434009,8270088,8163921,56314216,"Europe"
"United Kingdom",1981,17.299999,16278975,8235570,8043404,56333829,"Europe"
"United Kingdom",1982,17.5,16038724,8149139,7889585,56313641,"Europe"
"United Kingdom",1983,17.700001,15748129,8022215,7725914,56332848,"Europe"
"United Kingdom",1984,17.799999,15451220,7870210,7581010,56422072,"Europe"
"United Kingdom",1985,17.9,15128669,7692895,7435775,56550268,"Europe"
"United Kingdom",1986,17.9,14777780,7490927,7286852,56681396,"Europe"
"United Kingdom",1987,17.9,14414574,7274518,7140056,56802050,"Europe"
"United Kingdom",1988,17.700001,14055777,7062331,6993446,56928327,"Europe"
"United Kingdom",1989,17.4,13780015,6910668,6869347,57076711,"Europe"
"United Kingdom",1990,17.200001,13572064,6812744,6759319,57247586,"Europe"
"United Kingdom",1991,17.1,13449798,6763525,6686273,57424897,"Europe"
"United Kingdom",1992,17.1,13352942,6717763,6635180,57580402,"Europe"
"United Kingdom",1993,17,13296530,6683642,6612889,57718614,"Europe"
"United Kingdom",1994,16.799999,13268584,6671561,6597022,57865745,"Europe"
"United Kingdom",1995,16.5,13267456,6677804,6589653,58019030,"Europe"
"United Kingdom",1996,16.200001,13264111,6679608,6584502,58166950,"Europe"
"United Kingdom",1997,15.9,13223104,6647436,6575668,58316954,"Europe"
"United Kingdom",1998,15.5,13164035,6598485,6565550,58487141,"Europe"
"United Kingdom",1999,15.1,13074860,6533482,6541378,58682466,"Europe"
"United Kingdom",2000,14.8,12922470,6439532,6482938,58892514,"Europe"
"United Kingdom",2001,14.5,12761897,6341457,6420440,59119673,"Europe"
"United Kingdom",2002,14.2,12579957,6232006,6347952,59370479,"Europe"
"United Kingdom",2003,14,12303880,6073184,6230697,59647577,"Europe"
"United Kingdom",2004,13.8,12008842,5914078,6094764,59987905,"Europe"
"United Kingdom",2005,13.7,11718477,5759524,5958952,60401206,"Europe"
"United Kingdom",2006,13.6,11392922,5583394,5809528,60846820,"Europe"
"United Kingdom",2007,13.6,11057964,5392701,5665263,61322463,"Europe"
"United Kingdom",2008,13.6,10786694,5221104,5565590,61806995,"Europe"
"United Kingdom",2009,13.7,10582522,5076627,5505896,62276270,"Europe"
"United Kingdom",2010,13.8,10407816,4959212,5448604,62766365,"Europe"
"United Kingdom",2011,13.7,10326098,4899784,5426314,63258810,"Europe"
"United Kingdom",2012,13.6,10355707,4910684,5445024,63700215,"Europe"
"United States",1980,31.9,52232402,24848309,27384093,227225000,"North America"
"United States",1981,31.6,52230753,24892792,27337962,229466000,"North America"
"United States",1982,31.5,52559045,25007459,27551587,231664000,"North America"
"United States",1983,31.4,52516876,24957605,27559269,233792000,"North America"
"United States",1984,31.200001,51771496,24602389,27169106,235825000,"North America"
"United States",1985,31,50935528,24206681,26728846,237924000,"North America"
"United States",1986,30.700001,50109208,23808672,26300533,240133000,"North America"
"United States",1987,30.4,49421448,23497304,25924144,242289000,"North America"
"United States",1988,30.1,48696624,23188636,25507988,244499000,"North America"
"United States",1989,29.700001,47937804,22867344,25070461,246819000,"North America"
"United States",1990,29.4,47292146,22594100,24698045,249623000,"North America"
"United States",1991,29.4,46901035,22389140,24511893,252981000,"North America"
"United States",1992,29.5,46356087,22105511,24250576,256514000,"North America"
"United States",1993,29.700001,45681677,21750522,23931155,259919000,"North America"
"United States",1994,29.799999,44931865,21345213,23586650,263126000,"North America"
"United States",1995,29.799999,44486513,21063372,23423140,266278000,"North America"
"United States",1996,29.5,44253262,20888523,23364742,269394000,"North America"
"United States",1997,28.9,44144468,20765115,23379355,272657000,"North America"
"United States",1998,28.1,44047670,20689484,23358188,275854000,"North America"
"United States",1999,27.299999,43801784,20559160,23242623,279040000,"North America"
"United States",2000,26.5,43417781,20357385,23060399,282162411,"North America"
"United States",2001,25.9,42955437,20084786,22870651,284968955,"North America"
"United States",2002,25.4,42503357,19799394,22703965,287625193,"North America"
"United States",2003,24.799999,42134091,19546334,22587755,290107933,"North America"
"United States",2004,24.1,41991711,19416797,22574912,292805298,"North America"
"United States",2005,23.4,41858606,19314474,22544132,295516599,"North America"
"United States",2006,22.700001,41642152,19216561,22425591,298379912,"North America"
"United States",2007,22.299999,41208245,19068902,22139342,301231207,"North America"
"United States",2008,22.1,40705734,18895480,21810254,304093966,"North America"
"United States",2009,22.299999,40190296,18672315,21517982,306771529,"North America"
"United States",2010,22.5,39506090,18329130,21176961,309327143,"North America"
"United States",2011,22.6,38783730,17937650,20846082,311583481,"North America"
"United States",2012,22.5,38325132,17655144,20669990,313877662,"North America"
"Uruguay",1980,15.5,637445,243151,394293,2915389,"South America"
"Uruguay",1981,15.5,641267,244878,396390,2934624,"South America"
"Uruguay",1982,15.5,645795,246582,399213,2953852,"South America"
"Uruguay",1983,15.7,651374,248398,402976,2973048,"South America"
"Uruguay",1984,15.9,657290,250191,407099,2992250,"South America"
"Uruguay",1985,16,663604,252063,411541,3011519,"South America"
"Uruguay",1986,16.200001,669496,253759,415737,3030651,"South America"
"Uruguay",1987,16.299999,674862,255305,419558,3049581,"South America"
"Uruguay",1988,16.5,680719,257096,423623,3068714,"South America"
"Uruguay",1989,16.700001,687473,259303,428170,3088603,"South America"
"Uruguay",1990,16.799999,695476,262083,433392,3109598,"South America"
"Uruguay",1991,16.9,704487,265407,439081,3131657,"South America"
"Uruguay",1992,17,710624,268919,441705,3154459,"South America"
"Uruguay",1993,17.1,716232,272649,443583,3177734,"South America"
"Uruguay",1994,17.299999,720298,276515,443782,3201149,"South America"
"Uruguay",1995,17.5,722708,280712,441996,3224275,"South America"
"Uruguay",1996,17.799999,722308,285082,437226,3247383,"South America"
"Uruguay",1997,18.4,708924,287390,421533,3270158,"South America"
"Uruguay",1998,19,698082,289344,408738,3291053,"South America"
"Uruguay",1999,19.5,690425,290960,399464,3308005,"South America"
"Uruguay",2000,19.9,684419,291876,392542,3319734,"South America"
"Uruguay",2001,20.4,678372,291626,386746,3325471,"South America"
"Uruguay",2002,21,672220,290583,381637,3326046,"South America"
"Uruguay",2003,21.5,664580,288448,376132,3323661,"South America"
"Uruguay",2004,22.299999,649908,283743,366164,3321486,"South America"
"Uruguay",2005,23.1,634737,278456,356281,3321799,"South America"
"Uruguay",2006,23.799999,620714,273202,347512,3325403,"South America"
"Uruguay",2007,24.6,604913,265621,339292,3331753,"South America"
"Uruguay",2008,25.299999,591262,258597,332665,3340221,"South America"
"Uruguay",2009,25.9,580974,252997,327977,3349676,"South America"
"Uruguay",2010,25.9,580853,252306,328547,3359273,"South America"
"Uruguay",2011,25.700001,583545,253128,330417,3368926,"South America"
"Uruguay",2012,25.4,588429,255164,333264,3378975,"South America"
"Uzbekistan",1980,15.3,933202,55916,877286,15898760,"Asia"
"Uzbekistan",1981,15.4,970987,57721,913265,16321692,"Asia"
"Uzbekistan",1982,15.6,1010198,59566,950633,16747428,"Asia"
"Uzbekistan",1983,15.8,1050219,61399,988820,17177663,"Asia"
"Uzbekistan",1984,16,1090048,63181,1026868,17615037,"Asia"
"Uzbekistan",1985,16.299999,1128786,64972,1063814,18061283,"Asia"
"Uzbekistan",1986,16.700001,1166522,66787,1099735,18515579,"Asia"
"Uzbekistan",1987,17.1,1203251,68607,1134644,18976411,"Asia"
"Uzbekistan",1988,17.6,1240852,70572,1170280,19443890,"Asia"
"Uzbekistan",1989,18.1,1280138,72623,1207515,19918119,"Asia"
"Uzbekistan",1990,18.6,1321698,74687,1247010,20510000,"Asia"
"Uzbekistan",1991,18.9,1366121,76745,1289377,20952000,"Asia"
"Uzbekistan",1992,19.1,1410098,78630,1331468,21449000,"Asia"
"Uzbekistan",1993,19.200001,1454453,80369,1374084,21942000,"Asia"
"Uzbekistan",1994,19.1,1497412,82312,1415100,22377000,"Asia"
"Uzbekistan",1995,19.1,1540412,84250,1456162,22785000,"Asia"
"Uzbekistan",1996,19.1,1583917,86241,1497677,23225000,"Asia"
"Uzbekistan",1997,19.299999,1616913,89147,1527766,23667000,"Asia"
"Uzbekistan",1998,19.5,1651021,91845,1559176,24051000,"Asia"
"Uzbekistan",1999,19.799999,1684014,94469,1589545,24311650,"Asia"
"Uzbekistan",2000,20.200001,1714273,96770,1617503,24650400,"Asia"
"Uzbekistan",2001,20.700001,1739380,99166,1640214,24964450,"Asia"
"Uzbekistan",2002,21.299999,1761589,102014,1659574,25271850,"Asia"
"Uzbekistan",2003,22,1766931,108131,1658800,25567650,"Asia"
"Uzbekistan",2004,22.799999,1779492,115285,1664207,25864350,"Asia"
"Uzbekistan",2005,23.5,1801190,123469,1677721,26167000,"Asia"
"Uzbekistan",2006,24,1832919,132399,1700520,26488250,"Asia"
"Uzbekistan",2007,24.4,1887440,138044,1749396,26868000,"Asia"
"Uzbekistan",2008,24.6,1952108,143700,1808408,27302800,"Asia"
"Uzbekistan",2009,24.700001,2025016,149264,1875752,27767400,"Asia"
"Uzbekistan",2010,24.799999,2102482,154658,1947823,28562400,"Asia"
"Uzbekistan",2011,24.799999,2182634,159708,2022926,29339400,"Asia"
"Uzbekistan",2012,24.700001,2263776,164455,2099321,29774500,"Asia"
"Vanuatu",1980,7.3000002,14417,1296,13121,115598,"Oceania"
"Vanuatu",1981,7.1999998,14763,1341,13422,118546,"Oceania"
"Vanuatu",1982,7.1999998,15088,1387,13701,121398,"Oceania"
"Vanuatu",1983,7,15379,1432,13947,124213,"Oceania"
"Vanuatu",1984,6.8000002,15667,1476,14191,127058,"Oceania"
"Vanuatu",1985,6.5999999,15982,1523,14459,129989,"Oceania"
"Vanuatu",1986,6.4000001,16306,1569,14737,132988,"Oceania"
"Vanuatu",1987,6.4000001,16658,1617,15041,136075,"Oceania"
"Vanuatu",1988,6.4000001,17039,1667,15372,139319,"Oceania"
"Vanuatu",1989,6.4000001,17464,1718,15746,142801,"Oceania"
"Vanuatu",1990,6.3000002,17925,1771,16154,146575,"Oceania"
"Vanuatu",1991,6.0999999,18446,1824,16622,150718,"Oceania"
"Vanuatu",1992,6,19004,1877,17127,155176,"Oceania"
"Vanuatu",1993,5.9000001,19582,1928,17654,159743,"Oceania"
"Vanuatu",1994,5.8000002,20121,1973,18147,164128,"Oceania"
"Vanuatu",1995,5.5999999,20589,2015,18574,168161,"Oceania"
"Vanuatu",1996,5.5,20979,2048,18931,171721,"Oceania"
"Vanuatu",1997,5.4000001,21328,2073,19255,174917,"Oceania"
"Vanuatu",1998,5.1999998,21602,2089,19513,177987,"Oceania"
"Vanuatu",1999,5.1999998,21762,2080,19682,181259,"Oceania"
"Vanuatu",2000,5.1999998,21901,2069,19832,184964,"Oceania"
"Vanuatu",2001,5.1999998,22094,2066,20028,189209,"Oceania"
"Vanuatu",2002,5.3000002,22347,2074,20273,193927,"Oceania"
"Vanuatu",2003,5.3000002,22690,2101,20589,198960,"Oceania"
"Vanuatu",2004,5.3000002,23078,2137,20941,204123,"Oceania"
"Vanuatu",2005,5.3000002,23467,2177,21290,209282,"Oceania"
"Vanuatu",2006,5.1999998,23863,2219,21645,214379,"Oceania"
"Vanuatu",2007,5.0999999,24242,2258,21984,219464,"Oceania"
"Vanuatu",2008,5,24701,2315,22386,224700,"Oceania"
"Vanuatu",2009,4.8000002,25109,2372,22738,230244,"Oceania"
"Vanuatu",2010,4.8000002,24990,2364,22625,236216,"Oceania"
"Vanuatu",2011,4.8000002,24860,2361,22499,242658,"Oceania"
"Vanuatu",2012,4.6999998,25254,2412,22842,249505,"Oceania"
"Venezuela",1980,33.5,2302070,680108,1621961,NA,"South America"
"Venezuela",1981,32.200001,2323859,691889,1631971,NA,"South America"
"Venezuela",1982,30.700001,2327707,699679,1628028,NA,"South America"
"Venezuela",1983,28.5,2289978,697658,1592320,NA,"South America"
"Venezuela",1984,26.5,2264781,698412,1566369,NA,"South America"
"Venezuela",1985,24.5,2243123,700050,1543072,NA,"South America"
"Venezuela",1986,22.9,2246329,707714,1538614,NA,"South America"
"Venezuela",1987,21.6,2264961,719071,1545890,NA,"South America"
"Venezuela",1988,20.700001,2305277,735610,1569668,NA,"South America"
"Venezuela",1989,19.200001,2311485,743635,1567850,NA,"South America"
"Venezuela",1990,18.1,2337962,755871,1582091,NA,"South America"
"Venezuela",1991,17.6,2390501,774421,1616079,NA,"South America"
"Venezuela",1992,17.5,2456951,796777,1660173,NA,"South America"
"Venezuela",1993,17.200001,2520200,819409,1700791,NA,"South America"
"Venezuela",1994,16.700001,2568477,837723,1730754,NA,"South America"
"Venezuela",1995,16.4,2626864,858213,1768651,NA,"South America"
"Venezuela",1996,15.9,2686606,879495,1807111,NA,"South America"
"Venezuela",1997,15.9,2736725,900330,1836395,NA,"South America"
"Venezuela",1998,15.8,2784362,920938,1863423,NA,"South America"
"Venezuela",1999,15.4,2814922,936844,1878078,NA,"South America"
"Venezuela",2000,15.1,2856345,954587,1901758,NA,"South America"
"Venezuela",2001,14.8,2906608,974248,1932359,NA,"South America"
"Venezuela",2002,14.1,2937488,989619,1947870,NA,"South America"
"Venezuela",2003,13.1,2951735,1001088,1950647,NA,"South America"
"Venezuela",2004,12.9,3001684,1020857,1980827,NA,"South America"
"Venezuela",2005,13.2,3069210,1045487,2023724,NA,"South America"
"Venezuela",2006,14,3118803,1069954,2048849,NA,"South America"
"Venezuela",2007,15.1,3182288,1099050,2083238,NA,"South America"
"Venezuela",2008,16.5,3255984,1130423,2125561,NA,"South America"
"Venezuela",2009,17.5,3311280,1156236,2155044,NA,"South America"
"Venezuela",2010,18.200001,3355825,1178362,2177463,NA,"South America"
"Venezuela",2011,18.9,3421867,1204674,2217193,NA,"South America"
"Venezuela",2012,19.6,3530702,1239124,2291578,NA,"South America"
"Vietnam",1980,5.6999998,8678587,611881,8066707,54281841,"Asia"
"Vietnam",1981,5.8000002,9002559,630316,8372243,55522804,"Asia"
"Vietnam",1982,5.9000001,9353216,650222,8702995,56814309,"Asia"
"Vietnam",1983,6.0999999,9727920,672005,9055916,58148384,"Asia"
"Vietnam",1984,6.1999998,10124467,695109,9429358,59512619,"Asia"
"Vietnam",1985,6.3000002,10533429,718864,9814564,60896732,"Asia"
"Vietnam",1986,6.3000002,10959613,743598,10216016,62293859,"Asia"
"Vietnam",1987,6.3000002,11404278,769814,10634464,63701974,"Asia"
"Vietnam",1988,6.3000002,11869213,797634,11071579,65120432,"Asia"
"Vietnam",1989,6.3000002,12350011,826716,11523294,66550231,"Asia"
"Vietnam",1990,6.3000002,12839422,857127,11982294,67988855,"Asia"
"Vietnam",1991,6.4000001,13328212,888896,12439316,69436956,"Asia"
"Vietnam",1992,6.5,13817655,923205,12894451,70883488,"Asia"
"Vietnam",1993,6.6999998,14297001,959793,13337208,72300308,"Asia"
"Vietnam",1994,7,14446937,957733,13489204,73651220,"Asia"
"Vietnam",1995,7.5,14539126,951410,13587716,74910462,"Asia"
"Vietnam",1996,8.1000004,14590543,942587,13647957,76068739,"Asia"
"Vietnam",1997,8.8999996,14442160,894043,13548119,77133212,"Asia"
"Vietnam",1998,9.6999998,14378346,852293,13526053,78115712,"Asia"
"Vietnam",1999,10.5,14248455,784051,13464403,79035871,"Asia"
"Vietnam",2000,11.2,14126647,723536,13403111,79910411,"Asia"
"Vietnam",2001,12,14002280,671963,13330317,80742500,"Asia"
"Vietnam",2002,12.7,13844907,629410,13215497,81534406,"Asia"
"Vietnam",2003,13.6,13459244,590374,12868871,82301650,"Asia"
"Vietnam",2004,14.2,13296300,556515,12739784,83062819,"Asia"
"Vietnam",2005,14.6,13189657,526622,12663036,83832662,"Asia"
"Vietnam",2006,14.9,13175898,504468,12671430,84617545,"Asia"
"Vietnam",2007,15,13219662,487362,12732299,85419588,"Asia"
"Vietnam",2008,15,13330130,476341,12853789,86243424,"Asia"
"Vietnam",2009,14.8,13515037,478378,13036659,87092250,"Asia"
"Vietnam",2010,14.6,13748889,486506,13262383,87967655,"Asia"
"Vietnam",2011,14.2,14091375,506437,13584938,88871384,"Asia"
"Vietnam",2012,13.9,14464714,530579,13934135,89801926,"Asia"
"World",1980,18.799999,720677620,148959868,571717681,4432963653,NA
"World",1981,18.700001,735616954,151014867,584602123,4511164132,NA
"World",1982,18.700001,751462004,153215483,598246546,4592387213,NA
"World",1983,18.6,767196994,155232017,611964980,4674330282,NA
"World",1984,18.6,781975779,156773620,625202160,4755996689,NA
"World",1985,18.5,794518590,157454977,637063601,4839176734,NA
"World",1986,18.5,806649682,157949940,648699783,4924747934,NA
"World",1987,18.4,818725556,158473889,660251713,5012556248,NA
"World",1988,18.299999,830649030,158982723,671666325,5101287675,NA
"World",1989,18.200001,842250889,159446566,682804295,5189977062,NA
"World",1990,18.1,853619292,159841906,693777320,5280062644,NA
"World",1991,18.1,864955863,160190492,704765401,5368139818,NA
"World",1992,18,876037585,160382660,715654911,5452576967,NA
"World",1993,18,886638113,160461548,726176592,5537885402,NA
"World",1994,18,895401851,160013977,735387866,5622085293,NA
"World",1995,17.9,904394638,159921618,744472933,5706753581,NA
"World",1996,17.9,914102417,160440188,753662197,5789655178,NA
"World",1997,17.9,917432987,160366044,757066953,5872284397,NA
"World",1998,17.9,920502336,160710210,759792137,5954004340,NA
"World",1999,18,922391331,161025476,761365847,6034484369,NA
"World",2000,18,920970035,160968100,760001904,6114324044,NA
"World",2001,18.1,919667321,160638921,759028385,6193663732,NA
"World",2002,18.1,919015114,160507044,758508120,6272724236,NA
"World",2003,18.200001,920175120,160521584,759653601,6351855732,NA
"World",2004,18.1,922674725,160536312,762138456,6431527221,NA
"World",2005,18.1,923889703,160246114,763643617,6511724848,NA
"World",2006,18.1,923605535,159428255,764177263,6592711655,NA
"World",2007,18.1,922136030,158486117,763649946,6674181848,NA
"World",2008,18.1,923974257,157865592,766108681,6757000414,NA
"World",2009,18.1,929390882,157798045,771592863,6839553692,NA
"World",2010,18,938591580,157785982,780805649,6921854591,NA
"World",2011,17.9,951726906,158540381,793186569,7003760440,NA
"World",2012,17.700001,967313733,160033187,807280565,7089254548,NA
"Yemen",1980,29.5,813279,213400,599880,NA,"Asia"
"Yemen",1981,29,828801,217382,611420,NA,"Asia"
"Yemen",1982,28.700001,847057,221659,625398,NA,"Asia"
"Yemen",1983,28.299999,866642,226328,640314,NA,"Asia"
"Yemen",1984,28,887229,231296,655933,NA,"Asia"
"Yemen",1985,27.9,910229,237058,673172,NA,"Asia"
"Yemen",1986,27.9,933279,243311,689967,NA,"Asia"
"Yemen",1987,27.9,956611,250077,706534,NA,"Asia"
"Yemen",1988,27.799999,985953,258656,727297,NA,"Asia"
"Yemen",1989,27.6,1026774,269609,757165,NA,"Asia"
"Yemen",1990,27.1,1079658,282793,796865,NA,"Asia"
"Yemen",1991,26.5,1152094,299838,852256,NA,"Asia"
"Yemen",1992,25.799999,1238039,318924,919115,NA,"Asia"
"Yemen",1993,25.1,1332684,339796,992888,NA,"Asia"
"Yemen",1994,24.6,1423870,360162,1063709,NA,"Asia"
"Yemen",1995,24.200001,1502385,379041,1123344,NA,"Asia"
"Yemen",1996,23.799999,1564710,395714,1168996,NA,"Asia"
"Yemen",1997,24,1582492,396770,1185722,NA,"Asia"
"Yemen",1998,24.299999,1594389,397019,1197369,NA,"Asia"
"Yemen",1999,24.6,1606026,396443,1209583,NA,"Asia"
"Yemen",2000,25.1,1617865,394394,1223470,NA,"Asia"
"Yemen",2001,25.6,1628756,390383,1238372,NA,"Asia"
"Yemen",2002,26.4,1634223,382445,1251778,NA,"Asia"
"Yemen",2003,28.299999,1577194,349193,1228001,NA,"Asia"
"Yemen",2004,30.1,1531250,320430,1210821,NA,"Asia"
"Yemen",2005,31.799999,1499234,298556,1200678,NA,"Asia"
"Yemen",2006,32.299999,1529959,300049,1229910,NA,"Asia"
"Yemen",2007,32.299999,1578415,307554,1270861,NA,"Asia"
"Yemen",2008,32.099998,1642342,319926,1322416,NA,"Asia"
